Raspberry Date/Time [];Raspberry Raspberry Temperature [°C];INA260 Secondary I Voltage [mV];INA260 Secondary I Voltage-Average [mV];INA260 Secondary I Current [mA];INA260 Primary Voltage [mV];INA260 Primary Voltage-Average [mV];INA260 Primary Current [mA];NEO6M GPS Longitude [];NEO6M GPS Latitude [];NEO6M GPS Altitude [meter];Temperature_Humidity Temperature [°C];Temperature_Humidity Humidity [%];secondary1 Power Status;secondary2 Power Status;secondary3 Power Status;secondary4 Power Status;
2022-03-10 13:51:36.908217;35.2;3443.75;3443.25;-1.25;4001.25;3997.75;160.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:52:00.006772;34.2;3445.0;3443.25;-1.25;3995.0;3997.75;186.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:52:23.126353;34.7;3443.75;3443.5;-1.25;3993.75;3996.0;186.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:52:46.230408;34.7;3443.75;3443.75;1.25;3997.5;3996.5;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:53:09.330097;34.2;3443.75;3444.0;0.0;3996.25;3996.75;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:53:32.430642;34.2;3445.0;3444.25;0.0;3993.75;3995.25;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:53:55.530096;33.6;3445.0;3444.25;-1.25;3977.5;3991.75;217.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:54:18.644822;34.2;3445.0;3444.5;-1.25;4000.0;3993.0;175.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:54:41.761073;34.2;3445.0;3444.75;0.0;4000.0;3993.5;175.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:55:04.858934;34.7;3446.25;3445.25;0.0;4000.0;3994.25;167.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:55:27.959439;34.7;3446.25;3445.5;1.25;3993.75;3994.25;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:55:51.060809;34.7;3446.25;3445.75;0.0;3991.25;3997.0;218.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:56:14.170082;34.2;3446.25;3446.0;0.0;3992.5;3995.5;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:56:37.277739;34.2;3447.5;3446.5;0.0;3992.5;3994.0;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:57:00.377687;34.2;3447.5;3446.75;0.0;3992.5;3992.5;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:57:23.480611;34.7;3446.25;3446.75;-1.25;3993.75;3992.5;207.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:57:46.579328;34.7;3447.5;3447.0;0.0;3987.5;3991.75;221.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:58:09.693362;34.2;3447.5;3447.25;0.0;3992.5;3991.75;197.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:58:32.799002;34.7;3447.5;3447.25;0.0;3988.75;3991.0;187.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:58:55.900196;35.8;3450.0;3447.75;-1.25;3991.25;3990.75;215.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:59:19.035560;35.8;3448.75;3448.25;-1.25;3991.25;3990.25;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 13:59:42.138752;34.7;3448.75;3448.5;0.0;3988.75;3990.5;215.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:00:05.246450;34.7;3447.5;3448.5;0.0;3997.5;3991.5;168.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:00:28.364255;34.7;3448.75;3448.75;-1.25;3996.25;3993.0;171.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:00:51.463929;34.7;3448.75;3448.5;0.0;3991.25;3993.0;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:01:14.564208;34.7;3450.0;3448.75;0.0;3991.25;3993.0;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:01:37.665366;34.7;3450.0;3449.0;0.0;3993.75;3994.0;183.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:02:00.774457;34.7;3450.0;3449.5;0.0;3996.25;3993.75;168.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:02:23.879083;34.7;3451.25;3450.0;0.0;3991.25;3992.75;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:02:46.978774;34.2;3450.0;3450.25;1.25;3988.75;3992.25;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:03:10.077887;34.7;3450.0;3450.25;0.0;3990.0;3992.0;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:03:33.177934;34.7;3451.25;3450.5;0.0;3987.5;3990.75;213.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:03:56.292439;34.2;3451.25;3450.75;0.0;3995.0;3990.5;147.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:04:19.400937;34.7;3451.25;3450.75;0.0;3987.5;3989.75;216.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:04:42.498514;34.7;3451.25;3451.0;0.0;3988.75;3989.75;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:05:05.599475;34.7;3451.25;3451.25;-1.25;3990.0;3989.75;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:05:28.701525;34.7;3452.5;3451.5;0.0;3985.0;3989.25;220.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:05:51.814934;34.2;3451.25;3451.5;1.25;3987.5;3987.75;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:06:14.925551;34.2;3452.5;3451.75;0.0;3988.75;3988.0;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:06:38.026729;34.7;3452.5;3452.0;0.0;3993.75;3989.0;176.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:07:01.127972;35.2;3452.5;3452.25;0.0;3986.25;3988.25;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:07:24.221294;34.7;3455.0;3452.75;0.0;3983.75;3988.0;217.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:07:47.367003;34.7;3452.5;3453.0;0.0;3987.5;3988.0;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:08:10.467421;34.2;3453.75;3453.25;0.0;3986.25;3987.5;210.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:08:33.576267;34.7;3455.0;3453.75;0.0;3987.5;3986.25;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:08:56.677431;34.7;3453.75;3454.0;-1.25;3987.5;3986.5;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:09:19.777355;34.7;3453.75;3453.75;-1.25;3983.75;3986.5;232.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:09:42.885002;34.7;3455.0;3454.25;1.25;3985.0;3986.0;217.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:10:06.001026;34.2;3456.25;3454.75;0.0;3993.75;3987.5;166.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:10:29.114149;34.7;3456.25;3455.0;0.0;3987.5;3987.5;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:10:52.217443;34.7;3456.25;3455.5;0.0;3986.25;3987.25;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:11:15.317563;35.2;3456.25;3456.0;0.0;3983.75;3987.25;218.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:11:38.431670;34.7;3455.0;3456.0;0.0;3985.0;3987.25;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:12:01.531632;34.7;3457.5;3456.25;-1.25;3986.25;3985.75;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:12:24.638577;34.7;3456.25;3456.25;-1.25;3985.0;3985.25;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:12:47.742918;35.8;3457.5;3456.5;1.25;3985.0;3985.0;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:13:10.843889;34.7;3457.5;3456.75;-1.25;3990.0;3986.25;173.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:13:33.959156;34.7;3457.5;3457.25;1.25;3991.25;3987.5;167.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:13:57.095888;34.7;3458.75;3457.5;1.25;3983.75;3987.0;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:14:20.199378;34.7;3457.5;3457.75;0.0;3983.75;3986.75;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:14:43.302031;34.7;3457.5;3457.75;0.0;3983.75;3986.5;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:15:06.404867;34.7;3457.5;3457.75;0.0;3983.75;3985.25;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:15:29.506462;34.7;3458.75;3458.0;0.0;3981.25;3983.25;217.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:15:52.618211;34.7;3460.0;3458.25;-1.25;3987.5;3984.0;176.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:16:15.717511;34.2;3458.75;3458.5;-1.25;3982.5;3983.75;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:16:38.817766;34.7;3460.0;3459.0;-1.25;3983.75;3983.75;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:17:01.916889;34.2;3458.75;3459.25;0.0;3978.75;3982.75;215.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:17:25.010179;34.2;3460.0;3459.5;0.0;3978.75;3982.25;232.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:17:48.127862;34.2;3460.0;3459.5;-1.25;3982.5;3981.25;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:18:11.240267;34.2;3460.0;3459.75;0.0;3982.5;3981.25;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:18:34.341267;33.6;3461.25;3460.0;1.25;3981.25;3980.75;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:18:57.440041;34.7;3461.25;3460.5;1.25;3982.5;3981.5;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:19:20.541143;34.2;3461.25;3460.75;-1.25;3986.25;3983.0;183.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:19:43.648962;34.7;3461.25;3461.0;0.0;3981.25;3982.75;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:20:06.755483;34.2;3461.25;3461.25;-1.25;3987.5;3983.75;186.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:20:29.856718;34.7;3462.5;3461.5;-1.25;3987.5;3985.0;166.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:20:52.958983;34.7;3462.5;3461.75;1.25;3980.0;3984.5;210.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:21:16.057637;34.7;3462.5;3462.0;0.0;3978.75;3983.0;220.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:21:39.163582;34.2;3462.5;3462.25;1.25;3980.0;3982.75;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:22:02.279074;34.2;3462.5;3462.5;-1.25;3980.0;3981.25;207.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:22:25.377497;34.7;3462.5;3462.5;-1.25;3983.75;3980.5;175.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:22:48.477186;34.7;3463.75;3462.75;-1.25;3980.0;3980.5;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:23:11.578526;34.7;3463.75;3463.0;0.0;3978.75;3980.5;220.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:23:34.687109;33.6;3463.75;3463.25;-1.25;3978.75;3980.25;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:23:57.804460;34.2;3463.75;3463.5;0.0;3980.0;3980.25;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:24:20.905043;34.2;3463.75;3463.75;-1.25;3985.0;3980.5;167.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:24:44.005739;34.7;3463.75;3463.75;0.0;3983.75;3981.25;161.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:25:07.106386;34.7;3465.0;3464.0;-1.25;3970.0;3979.5;228.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:25:30.224516;34.2;3463.75;3464.0;1.25;3978.75;3979.5;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:25:53.324245;34.2;3465.0;3464.25;0.0;3977.5;3979.0;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:26:16.439637;34.7;3465.0;3464.5;-1.25;3982.5;3978.5;172.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:26:39.540836;34.7;3465.0;3464.75;0.0;3983.75;3978.5;170.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:27:02.640582;35.2;3465.0;3464.75;-1.25;3983.75;3981.25;173.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:27:25.779290;34.2;3466.25;3465.25;0.0;3983.75;3982.25;166.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:27:48.876017;34.7;3466.25;3465.5;0.0;3977.5;3982.25;207.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:28:11.991112;34.7;3466.25;3465.75;1.25;3983.75;3982.5;167.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:28:35.092329;34.7;3467.5;3466.25;0.0;3983.75;3982.5;167.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:28:58.193614;34.7;3467.5;3466.75;0.0;3981.25;3982.0;151.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:29:21.289856;34.2;3467.5;3467.0;0.0;3980.0;3981.25;187.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:29:44.406905;34.2;3467.5;3467.25;0.0;3973.75;3980.5;206.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:30:07.518340;34.7;3467.5;3467.5;1.25;3976.25;3979.0;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:30:30.624518;34.2;3467.5;3467.5;0.0;3975.0;3977.25;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:30:53.724874;34.7;3468.75;3467.75;0.0;3981.25;3977.25;172.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:31:16.826178;34.7;3468.75;3468.0;0.0;3980.0;3977.25;188.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:31:39.936560;34.7;3468.75;3468.25;0.0;3981.25;3978.75;170.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:32:03.039764;34.7;3470.0;3468.75;0.0;3981.25;3979.75;151.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:32:26.138523;34.2;3470.0;3469.25;-1.25;3973.75;3979.5;185.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:32:49.240095;35.2;3468.75;3469.25;0.0;3973.75;3978.0;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:33:12.341803;34.7;3470.0;3469.5;-1.25;3978.75;3977.75;183.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:33:35.451868;34.2;3471.25;3470.0;0.0;3980.0;3977.5;175.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:33:58.556120;34.2;3471.25;3470.25;-1.25;3980.0;3977.25;167.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:34:21.659001;34.7;3470.0;3470.25;0.0;3973.75;3977.25;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:34:44.761115;34.7;3468.75;3470.25;0.0;3972.5;3977.0;207.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:35:07.861806;34.7;3470.0;3470.25;-1.25;3972.5;3975.75;192.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:35:30.977186;34.7;3471.25;3470.25;1.25;3973.75;3974.5;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:35:54.077174;34.7;3471.25;3470.25;0.0;3972.5;3973.0;210.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:36:17.178417;34.2;3472.5;3470.75;1.25;3980.0;3974.25;167.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:36:40.278855;34.2;3471.25;3471.25;0.0;3980.0;3975.75;167.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:37:03.379120;34.7;3472.5;3471.75;0.0;3971.25;3975.5;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:37:26.487338;34.2;3472.5;3472.0;0.0;3967.5;3974.25;215.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:37:49.598220;34.7;3472.5;3472.25;0.0;3976.25;3975.0;167.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:38:12.698284;34.2;3473.75;3472.5;0.0;3977.5;3974.5;166.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:38:35.799146;34.7;3472.5;3472.75;-1.25;3977.5;3974.0;176.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:38:58.897912;34.7;3472.5;3472.75;0.0;3975.0;3974.75;187.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:39:22.012021;34.2;3473.75;3473.0;0.0;3971.25;3975.5;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:39:45.118661;34.2;3473.75;3473.25;0.0;3970.0;3974.25;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:40:08.219101;34.2;3473.75;3473.25;0.0;3976.25;3974.0;176.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:40:31.320600;34.2;3475.0;3473.75;0.0;3976.25;3973.75;170.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:40:54.421657;34.7;3475.0;3474.25;0.0;3973.75;3973.5;185.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:41:17.527823;34.7;3473.75;3474.25;-1.25;3976.25;3974.5;175.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:41:40.624387;34.7;3475.0;3474.5;1.25;3971.25;3974.75;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:42:03.722682;34.2;3475.0;3474.75;0.0;3975.0;3974.5;175.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:42:26.821363;35.2;3477.5;3475.25;0.0;3968.75;3973.0;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:42:49.922307;34.7;3476.25;3475.5;-1.25;3966.25;3971.5;242.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:43:13.036818;34.2;3476.25;3476.0;0.0;3975.0;3971.25;171.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:43:36.138065;34.2;3476.25;3476.25;0.0;3975.0;3972.0;173.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:43:59.239175;34.2;3476.25;3476.5;0.0;3968.75;3970.75;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:44:22.340305;34.7;3477.5;3476.5;0.0;3968.75;3970.75;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:44:45.441548;34.7;3477.5;3476.75;0.0;3972.5;3972.0;176.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:45:08.539349;34.7;3477.5;3477.0;0.0;3963.75;3969.75;235.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:45:31.654491;34.7;3477.5;3477.25;0.0;3968.75;3968.5;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:45:54.759197;34.2;3478.75;3477.75;-1.25;3967.5;3968.25;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:46:17.858892;34.7;3478.75;3478.0;-1.25;3966.25;3967.75;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:46:40.957662;34.7;3477.5;3478.0;1.25;3967.5;3966.75;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:47:04.057181;34.7;3480.0;3478.5;0.0;3965.0;3967.0;221.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:47:27.172376;34.7;3478.75;3478.75;-1.25;3966.25;3966.5;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:47:50.276317;34.7;3480.0;3479.0;0.0;3965.0;3966.0;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:48:13.377462;34.7;3480.0;3479.25;1.25;3966.25;3966.0;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:48:36.477874;34.7;3480.0;3479.75;0.0;3966.25;3965.75;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:48:59.585811;34.7;3480.0;3479.75;-2.5;3962.5;3965.25;223.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:49:22.696423;35.2;3480.0;3480.0;1.25;3962.5;3964.5;217.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:49:45.807239;34.7;3480.0;3480.0;0.0;3963.75;3964.25;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:50:08.906549;34.7;3481.25;3480.25;0.0;3965.0;3964.0;195.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:50:32.009285;35.2;3481.25;3480.5;0.0;3962.5;3963.25;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:50:55.109202;34.7;3481.25;3480.75;0.0;3961.25;3963.0;222.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:51:18.217824;34.7;3482.5;3481.25;0.0;3962.5;3963.0;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:51:41.330302;34.7;3482.5;3481.75;0.0;3963.75;3963.0;200.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:52:04.431707;34.7;3482.5;3482.0;-1.25;3963.75;3962.75;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:52:27.532550;35.2;3482.5;3482.25;-1.25;3963.75;3963.0;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:52:50.633965;35.8;3482.5;3482.5;0.0;3961.25;3963.0;216.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:53:13.745518;34.7;3482.5;3482.5;0.0;3962.5;3963.0;207.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:53:36.846600;34.7;3482.5;3482.5;-1.25;3962.5;3962.75;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:53:59.949246;34.7;3483.75;3482.75;0.0;3962.5;3962.5;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:54:23.048207;34.7;3482.5;3482.75;0.0;3960.0;3961.75;221.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:54:46.138323;35.2;3483.75;3483.0;1.25;3960.0;3961.5;227.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:55:09.245039;34.7;3483.75;3483.25;1.25;3962.5;3961.5;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:55:32.355594;34.7;3485.0;3483.75;-1.25;3961.25;3961.25;210.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:55:55.455707;35.2;3485.0;3484.0;0.0;3960.0;3960.75;230.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:56:18.557155;34.7;3485.0;3484.5;1.25;3960.0;3960.75;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:56:41.657010;34.7;3485.0;3484.75;-1.25;3957.5;3960.25;238.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:57:04.766097;34.7;3485.0;3485.0;-1.25;3961.25;3960.0;185.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:57:27.870012;34.7;3486.25;3485.25;0.0;3961.25;3960.0;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:57:50.982846;34.7;3486.25;3485.5;0.0;3960.0;3960.0;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:58:14.084326;35.2;3486.25;3485.75;0.0;3960.0;3960.0;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:58:37.183706;35.2;3485.0;3485.75;0.0;3958.75;3960.25;207.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:59:00.298764;34.7;3487.5;3486.25;0.0;3961.25;3960.25;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:59:23.395909;34.7;3486.25;3486.25;0.0;3958.75;3959.75;226.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 14:59:46.504661;34.7;3487.5;3486.5;0.0;3958.75;3959.5;226.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:00:09.605559;34.7;3487.5;3486.75;-1.25;3960.0;3959.5;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:00:32.709537;34.7;3487.5;3487.25;0.0;3956.25;3959.0;221.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:00:55.800923;34.7;3488.75;3487.5;0.0;3951.25;3957.0;221.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:01:18.927075;34.7;3488.75;3488.0;1.25;3958.75;3957.0;205.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:01:42.039192;34.7;3488.75;3488.25;-1.25;3957.5;3956.75;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:02:05.140282;35.2;3488.75;3488.5;0.0;3957.5;3956.25;211.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:02:28.238858;35.2;3490.0;3489.0;-1.25;3957.5;3956.5;183.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:02:51.339095;34.7;3488.75;3489.0;0.0;3955.0;3957.25;235.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:03:14.447742;34.7;3488.75;3489.0;0.0;3958.75;3957.25;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:03:37.562236;34.7;3490.0;3489.25;0.0;3956.25;3957.0;210.0;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:04:00.659882;34.7;3490.0;3489.5;0.0;3956.25;3956.75;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:04:23.760292;34.7;3491.25;3489.75;0.0;3957.5;3956.75;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:04:46.860998;34.2;3491.25;3490.25;0.0;3956.25;3957.0;198.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:05:09.976072;34.2;3491.25;3490.75;0.0;3955.0;3956.25;208.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:05:33.077035;34.7;3490.0;3490.75;0.0;3956.25;3956.25;202.5;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:05:56.180027;34.7;3491.25;3491.0;0.0;3955.0;3956.0;201.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:06:19.283427;34.2;3491.25;3491.0;0.0;3955.0;3955.5;186.25;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:06:42.385040;35.8;3491.25;3491.0;-1.25;3952.5;3954.75;218.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:07:05.498082;35.2;3492.5;3491.25;-1.25;3955.0;3954.75;203.75;-;-;-;-999;-999;on;on;on;on;
2022-03-10 15:07:28.607669;35.2;3491.25;3491.5;0.0;3956.25;3954.75;203.75;-;-;-;-999;-999;on;on;on;on;
